CustomerKey,GeographyKey,CustomerName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Education,Occupation,HouseOwnerFlag,Address,FirstPurchaseDate
26189,37,Pedro Serrano,30-09-1945,M,M,pedro37@adventure-works.com,40000,Bachelors,Management,0,975 Madrid,29-04-2012
26190,7,Arthur Suri,12-02-1947,S,M,arthur2@adventure-works.com,40000,Bachelors,Management,0,1345 La Luz,17-04-2012
26191,4,Jon Wang,07-09-1948,M,M,jon20@adventure-works.com,40000,Bachelors,Management,0,6506 Gentrytown Drive,28-04-2012
26192,25,Noah Hill,08-01-1949,M,M,noah39@adventure-works.com,40000,Bachelors,Management,1,8743 Roanwood Way,26-04-2012
26193,300,Luis Edwards,31-07-1981,S,M,luis34@adventure-works.com,40000,Partial College,Skilled Manual,0,9167 Jennifer Way,02-01-2014
26194,315,Miguel Brown,10-06-1982,S,M,miguel3@adventure-works.com,40000,Partial College,Skilled Manual,1,6937 E. 42nd Street,06-12-2013
26195,343,Alyssa Rivera,16-09-1981,S,F,alyssa34@adventure-works.com,40000,Partial College,Skilled Manual,1,3217 Elm St,02-02-2013
26196,329,Gavin Griffin,17-11-1980,S,M,gavin19@adventure-works.com,40000,High School,Skilled Manual,1,8005 Spring Water St.,22-08-2013
26197,612,Marcus Lopez,30-08-1980,S,M,marcus31@adventure-works.com,40000,Partial College,Skilled Manual,0,9846 Golf Club Road,10-01-2014
26198,336,Alyssa Taylor,19-10-1979,S,F,alyssa8@adventure-works.com,50000,Partial College,Skilled Manual,0,6946 Candywood Ct.,02-09-2013
26199,385,Matthew White,04-04-1980,S,M,matthew18@adventure-works.com,50000,Partial College,Skilled Manual,0,4096 San Remo,31-01-2013
26200,53,Ian Baker,29-01-1978,S,M,ian31@adventure-works.com,70000,Partial College,Skilled Manual,1,8950 Olivera Rd,26-09-2012
26201,369,Dalton Watson,19-10-1979,S,M,dalton70@adventure-works.com,80000,Bachelors,Management,1,6790 Falcon Dr.,10-01-2012
26202,54,Haley Simmons,11-02-1974,M,F,haley34@adventure-works.com,80000,Bachelors,Management,0,2087 Plaza Del Rio,06-09-2012
26203,329,Nicole Hall,18-03-1973,S,F,nicole24@adventure-works.com,120000,Bachelors,Management,1,3022 Black Walnut Court,21-10-2013
26204,13,Christy Gao,01-09-1976,M,F,christy13@adventure-works.com,130000,Partial High School,Management,1,255 Steven Drive,10-04-2012
26205,242,Julio Alvarez,13-06-1964,M,M,julio4@adventure-works.com,130000,Partial College,Professional,1,9062 Melrose Place,29-11-2013
26206,257,Kurt She,02-01-1964,M,M,kurt0@adventure-works.com,130000,Partial College,Professional,1,6307 Greenbelt Way,23-12-2013
26207,262,Kelvin Zeng,11-12-1963,S,M,kelvin41@adventure-works.com,150000,Partial College,Professional,0,4991 Lindenwood Drive,23-12-2013
26208,273,Sharon Anand,16-02-1964,S,F,sharon27@adventure-works.com,160000,Partial College,Professional,0,246 Weatherly Way,25-06-2013
26209,161,Jan Cox,24-01-1986,S,F,jan7@adventure-works.com,20000,Partial High School,Manual,0,Zeiter Weg 6664,09-09-2013
26210,229,Clinton Gill,08-03-1986,S,M,clinton10@adventure-works.com,20000,Partial High School,Manual,0,3828 Baltic Sea Ct,02-04-2013
26211,248,Bridget Yuan,14-02-1986,S,F,bridget8@adventure-works.com,20000,Partial High School,Manual,1,8375 Ambush Dr..,10-04-2013
26212,133,Summer Martinez,03-11-1984,S,F,summer15@adventure-works.com,30000,Partial College,Clerical,0,Am Kreuz 555,05-10-2013
26213,214,Grant Andersen,07-10-1983,S,M,grant15@adventure-works.com,30000,High School,Manual,0,"48733, rue des Ecoles",13-11-2013
26214,238,Christy Chande,07-02-1980,M,F,christy32@adventure-works.com,40000,Bachelors,Skilled Manual,1,419 Mills Dr.,28-05-2013
26215,260,Grant Shan,01-05-1980,M,M,grant12@adventure-works.com,40000,Bachelors,Skilled Manual,0,5566 Banyan Circle,26-12-2013
26216,244,Ebony Subram,18-08-1983,M,F,ebony13@adventure-works.com,10000,Partial High School,Manual,1,2529 Clear Court,15-07-2013
26217,270,Pedro Blanco,13-11-1983,M,M,pedro36@adventure-works.com,10000,Partial High School,Manual,1,4312 Wintergreen Court,25-11-2013
26218,231,Barry Patel,29-01-1978,S,M,barry3@adventure-works.com,20000,Partial High School,Manual,0,9183 Via Del Sol,12-04-2013
26219,234,Summer Suri,24-02-1979,M,F,summer0@adventure-works.com,40000,Bachelors,Skilled Manual,1,4352 Olive Ave.,17-05-2013
26220,234,Jonathan Harris,19-11-1978,M,M,jonathan67@adventure-works.com,40000,Bachelors,Skilled Manual,1,5469 Piper Ridge Court,21-05-2013
26221,117,Kari Chapman,06-05-1978,S,F,kari4@adventure-works.com,30000,High School,Manual,0,Pascalstr 99,08-09-2013
26222,257,Carolyn Madan,30-01-1978,S,F,carolyn7@adventure-works.com,30000,High School,Manual,0,4421 Alderwood Lane,30-03-2013
26223,172,Dominic Sai,18-01-1978,S,M,dominic6@adventure-works.com,30000,High School,Manual,0,Pappelallee 667,25-09-2013
26224,226,Henry Gonzalez,16-10-1983,S,M,henry20@adventure-works.com,30000,High School,Manual,0,"2, route de Marseille",04-03-2013
26225,207,Sergio Srini,08-08-1983,S,M,sergio9@adventure-works.com,30000,High School,Manual,0,"826, rue de Berri",02-03-2013
26226,159,Michele Andersen,22-05-1978,M,F,michele13@adventure-works.com,40000,Partial College,Clerical,1,Zimmerstr 57,09-07-2013
26227,172,Joe Gutierrez,03-08-1977,S,M,joe34@adventure-works.com,40000,Partial College,Clerical,1,Höhenstr 7477,28-10-2013
26228,173,Carolyn Perez,19-03-1978,M,F,carolyn21@adventure-works.com,40000,Partial College,Clerical,1,Residenz Straße 744,14-10-2013
26229,147,Cara Ye,25-10-1976,S,F,cara6@adventure-works.com,30000,High School,Manual,0,Celler Weg 2949,26-10-2013
26230,156,Natasha Ramos,30-04-1977,S,F,natasha17@adventure-works.com,30000,High School,Manual,1,Brunnenstr 678,09-10-2013
26231,180,Maurice Nara,29-10-1982,M,M,maurice17@adventure-works.com,40000,Partial College,Clerical,1,"92, boulevard d´Albi",15-11-2013
26232,234,Jay Gomez,17-01-1981,M,M,jay30@adventure-works.com,40000,Graduate Degree,Skilled Manual,1,4070 Orange Street,23-04-2013
26233,154,Cristina Chande,08-08-1975,M,F,cristina13@adventure-works.com,40000,Graduate Degree,Skilled Manual,1,Postfach 11 00 99,04-02-2013
26234,299,Antonio Perry,25-06-1981,S,M,antonio7@adventure-works.com,40000,Partial College,Clerical,1,3250 Golden Meadow Dr.,11-01-2012
26235,64,Michelle Watson,03-02-1981,S,F,michelle2@adventure-works.com,40000,Partial College,Clerical,1,332 West Slough Rd,10-10-2012
26236,612,Isabella Evans,01-05-1986,M,F,isabella33@adventure-works.com,40000,Partial College,Clerical,1,4832 Park Glen Ct.,16-01-2014
26237,311,Grace Martin,04-09-1979,M,F,grace14@adventure-works.com,40000,Partial College,Clerical,1,2885 Hill Drive,22-02-2013
26238,343,Julia Foster,16-03-1980,S,F,julia82@adventure-works.com,40000,Partial College,Clerical,1,4704 Tustin Court,08-01-2012
26239,545,Kaitlyn Turner,04-06-1980,M,F,kaitlyn3@adventure-works.com,40000,Partial College,Clerical,1,8267 Park Tree Ct.,09-11-2013
26240,632,Katelyn Evans,17-12-1979,S,F,katelyn22@adventure-works.com,50000,Graduate Degree,Skilled Manual,0,6119 Grasswood Circle,27-04-2013
26241,352,James Lal,16-09-1979,M,M,james45@adventure-works.com,50000,Graduate Degree,Skilled Manual,1,3196 Peachwillow,22-01-2012
26242,63,Isabella Lewis,18-11-1980,M,F,isabella77@adventure-works.com,40000,Partial College,Clerical,1,9518 Lakeview Place,21-04-2013
26243,542,Fernando Gonzalez,01-01-1972,S,M,fernando33@adventure-works.com,80000,Graduate Degree,Skilled Manual,0,9741 Forte Way,07-12-2013
26244,641,Jordan Hughes,30-01-1972,M,M,jordan8@adventure-works.com,80000,Graduate Degree,Skilled Manual,0,3212 Yellowood Lane,29-08-2013
26245,300,Devin Murphy,03-03-1972,M,M,devin82@adventure-works.com,80000,Graduate Degree,Skilled Manual,1,9827 Vist Oak Dr.,27-01-2012
26246,302,Jade Bell,14-03-1972,S,F,jade11@adventure-works.com,80000,Graduate Degree,Skilled Manual,0,2405 Mission Drive,04-10-2013
26247,307,Sophia Turner,20-05-1977,M,F,sophia3@adventure-works.com,80000,Graduate Degree,Skilled Manual,1,1646 Seal Way,11-01-2012
26248,542,Thomas Lewis,07-09-1959,M,M,thomas79@adventure-works.com,20000,Partial High School,Clerical,0,1940 Nulty Drive,06-07-2013
26249,641,Thomas Ross,30-03-1960,M,M,thomas5@adventure-works.com,30000,High School,Clerical,1,1992 Hidden Oak Ct,09-01-2012
26250,553,Miguel Simmons,06-05-1965,S,M,miguel61@adventure-works.com,30000,High School,Clerical,0,901 Newport Drive,14-02-2013
26251,300,Cedric Huang,08-11-1959,S,M,cedric6@adventure-works.com,30000,High School,Clerical,0,P. O. Box # 9257,12-12-2013
26252,336,Morgan Garcia,23-04-1960,M,F,morgan38@adventure-works.com,40000,Partial College,Clerical,1,6604 Langley Ct.,06-01-2012
26253,548,Dalton Wright,04-01-1961,S,M,dalton26@adventure-works.com,20000,Partial High School,Clerical,0,7371 Cali,11-06-2013
26254,536,Seth Henderson,09-07-1966,S,M,seth53@adventure-works.com,20000,Partial High School,Clerical,0,8501 Bonifacio St.,14-07-2013
26255,543,Cameron Alexander,09-09-1966,S,M,cameron14@adventure-works.com,20000,Partial High School,Clerical,0,2377 Joyce Dr,05-10-2013
26256,607,Ronald Rana,10-01-1961,S,M,ronald13@adventure-works.com,20000,Partial High School,Clerical,0,8974 F Mt Hood Circle,09-10-2013
26257,302,Hector Jimenez,24-07-1960,S,M,hector3@adventure-works.com,20000,Partial High School,Clerical,0,5185 Relis Valley Road,03-09-2013
26258,547,Angelica Powell,21-02-1966,S,F,angelica8@adventure-works.com,20000,Partial High School,Clerical,1,935 Vista Oak Dr,06-10-2013
26259,634,Hunter Bryant,21-02-1966,S,M,hunter15@adventure-works.com,30000,High School,Clerical,0,3265 E. 62nd Street,01-04-2013
26260,641,Ryan Jackson,13-11-1971,S,M,ryan51@adventure-works.com,30000,High School,Clerical,1,630 Plymouth Drive,20-05-2013
26261,553,Brooke Watson,05-11-1961,S,F,brooke0@adventure-works.com,20000,Partial High School,Clerical,1,6700 Corte Del Sol,20-04-2013
26262,626,Hannah Thompson,15-06-1967,S,F,hannah13@adventure-works.com,20000,Partial High School,Clerical,0,6049 Dalis Dr.,17-06-2013
26263,547,Kaitlyn Collins,18-10-1961,S,F,kaitlyn2@adventure-works.com,20000,Partial High School,Clerical,1,1413 Winter Drive,16-03-2013
26264,383,Elijah Lal,20-02-1962,S,M,elijah3@adventure-works.com,20000,Partial High School,Clerical,1,3140 Gingham Way,21-03-2013
26265,536,Tammy Lopez,09-04-1962,S,F,tammy17@adventure-works.com,20000,Partial High School,Clerical,0,2131 Covington Court,01-11-2013
26266,609,Brent Gao,22-03-1962,M,M,brent14@adventure-works.com,30000,High School,Skilled Manual,0,717 Ridge Park Drive,23-05-2013
26267,337,Matthew Martin,22-10-1961,M,M,matthew20@adventure-works.com,30000,High School,Skilled Manual,0,1960 Via Catanzaro,20-10-2013
26268,299,Jonathon Romero,23-02-1963,M,M,jonathon6@adventure-works.com,20000,Partial High School,Clerical,1,5960 Springfield Drive,04-05-2013
26269,51,Chloe Moore,03-01-1963,M,F,chloe41@adventure-works.com,20000,Partial High School,Clerical,1,2344 Mt. Wilson Way,23-08-2013
26270,64,Hailey Bailey,05-09-1962,S,F,hailey7@adventure-works.com,20000,Partial High School,Clerical,1,4116 Candelero Place,25-07-2013
26271,359,Bailey Baker,19-03-1963,M,F,bailey36@adventure-works.com,20000,Partial High School,Clerical,1,1291 Arguello Blvd.,22-07-2013
26272,648,Kelly Hughes,14-05-1968,M,F,kelly16@adventure-works.com,20000,Partial High School,Clerical,1,2242 Panoramic Ave,06-02-2013
26273,612,Chelsea Suri,12-09-1973,M,F,chelsea0@adventure-works.com,20000,Partial High School,Clerical,1,8029 Golden Meadow Dr.,30-06-2013
26274,642,Jennifer Wood,22-10-1962,M,F,jennifer77@adventure-works.com,30000,High School,Skilled Manual,0,5339 Cashew Street,24-05-2013
26275,648,Miguel Johnson,27-05-1964,M,M,miguel0@adventure-works.com,40000,Partial College,Clerical,0,7070 W. Watson Court,10-07-2013
26276,536,Heather Huang,08-08-1963,M,F,heather5@adventure-works.com,40000,Partial College,Clerical,1,1275 West Street,27-01-2012
26277,623,Jacqueline Hughes,23-05-1964,S,F,jacqueline12@adventure-works.com,40000,Partial College,Clerical,1,1726 Chestnut,13-02-2012
26278,607,Jon Wu,03-04-1975,S,M,jon26@adventure-works.com,40000,Partial College,Clerical,0,804 Skycrest Drive,03-02-2013
26279,54,Trinity Sanchez,03-12-1970,S,F,trinity20@adventure-works.com,40000,Partial College,Clerical,1,619 Concord Ct.,24-11-2012
26280,312,Jackson Jenkins,21-10-1964,S,M,jackson9@adventure-works.com,40000,Partial College,Clerical,0,1415 Edwards Ave,09-02-2012
26281,383,Ian Alexander,21-11-1964,S,M,ian59@adventure-works.com,40000,Partial College,Clerical,1,5240 Premier Pl.,10-02-2012
26282,612,Leonard Jai,04-07-1977,S,M,leonard12@adventure-works.com,50000,Graduate Degree,Skilled Manual,0,4299 Vernal Drive,19-12-2013
26283,385,Jeremiah Diaz,16-10-1983,S,M,jeremiah37@adventure-works.com,50000,Graduate Degree,Skilled Manual,1,267 Baywood Dr.,01-02-2012
26284,616,Garrett Ward,22-08-1977,S,M,garrett8@adventure-works.com,50000,Graduate Degree,Skilled Manual,0,2215 Taylor Box #108,05-10-2013
26285,618,Kayla Hayes,13-02-1978,S,F,kayla47@adventure-works.com,50000,Graduate Degree,Skilled Manual,1,2308 Mi Casa Court,13-02-2012
26286,369,Evan Phillips,06-06-1978,S,M,evan30@adventure-works.com,50000,Graduate Degree,Skilled Manual,1,7455 Wellington Ave.,12-02-2012
26287,543,Elijah Baker,29-12-1977,S,M,elijah36@adventure-works.com,50000,Graduate Degree,Skilled Manual,0,6986 Saddlewood,16-05-2013
26288,301,Alexandra Russell,07-11-1978,M,F,alexandra41@adventure-works.com,40000,Graduate Degree,Skilled Manual,1,8809 Diablo View Road,13-01-2014
26289,302,Samuel Simmons,13-02-1984,M,M,samuel14@adventure-works.com,40000,Graduate Degree,Skilled Manual,1,7318 Lavene Way,25-06-2013
26290,383,Noah Chen,30-12-1978,S,M,noah22@adventure-works.com,60000,Graduate Degree,Skilled Manual,1,2577 Dover Way,06-02-2012
26291,337,Blake Walker,05-03-1977,S,M,blake23@adventure-works.com,70000,Graduate Degree,Skilled Manual,1,4155 Star Dr,11-03-2013
26292,609,Marty Simpson,22-02-1977,M,F,marty0@adventure-works.com,70000,Graduate Degree,Skilled Manual,1,1937 Sycamore Drive,23-02-2012
26293,611,Casey Carlson,05-01-1977,M,M,casey42@adventure-works.com,70000,Graduate Degree,Skilled Manual,1,514 Roehlidge Lane,29-01-2012
26294,51,Andrew Johnson,30-10-1977,M,M,andrew10@adventure-works.com,50000,Graduate Degree,Skilled Manual,0,8408 Via Del Sol,31-10-2012
26295,611,Toni Kapoor,21-07-1977,M,F,toni1@adventure-works.com,50000,Bachelors,Skilled Manual,1,4480 Las Trampas Road,16-02-2012
26296,618,Grace Simmons,21-12-1977,M,F,grace63@adventure-works.com,50000,Bachelors,Skilled Manual,1,3071 Asilomar,05-02-2012
26297,543,Jeremiah Lopez,23-12-1983,M,M,jeremiah15@adventure-works.com,50000,Bachelors,Skilled Manual,1,7186 View Dr.,22-02-2012
26298,627,Jasmine Peterson,07-01-1983,M,F,jasmine33@adventure-works.com,50000,Bachelors,Skilled Manual,1,5898 Mt. Dell,11-02-2012
26299,642,Y. Yong,24-07-1983,S,M,y0@adventure-works.com,60000,Graduate Degree,Skilled Manual,0,5387 La Orinda Pl.,15-02-2012
26300,298,Audrey Ortega,13-10-1977,S,F,audrey24@adventure-works.com,60000,Graduate Degree,Skilled Manual,1,7581 Whiteaben Drive,09-02-2012
26301,334,Isaiah Hall,14-07-1977,S,M,isaiah46@adventure-works.com,70000,Graduate Degree,Professional,0,362 Richard Place,14-02-2012
26302,314,James Jackson,09-01-1976,M,M,james84@adventure-works.com,40000,Bachelors,Skilled Manual,1,8328 Melinda Court,30-01-2012
26303,298,Devon Pal,12-05-1981,M,M,devon10@adventure-works.com,40000,Bachelors,Skilled Manual,1,"866, rue Basse-du-Rocher",24-02-2012
26304,609,Anna Lewis,30-12-1975,M,F,anna59@adventure-works.com,60000,Graduate Degree,Professional,1,283 Cadloni,28-02-2012
26305,543,Julia Rogers,08-12-1980,S,F,julia49@adventure-works.com,60000,Bachelors,Skilled Manual,0,5461 Sunview Terrace,19-02-2012
26306,322,Kyle Holt,22-04-1980,S,M,kyle6@adventure-works.com,60000,Bachelors,Skilled Manual,0,6685 Norris Court,20-03-2012
26307,310,Alexander Miller,22-02-1975,M,M,alexander11@adventure-works.com,60000,Bachelors,Skilled Manual,1,7264 St. Peter Court,08-03-2012
26308,644,Sara Kelly,13-09-1980,S,F,sara3@adventure-works.com,60000,Bachelors,Skilled Manual,0,8713 MapleView Drive,09-03-2012
26309,315,Julian Powell,19-07-1980,S,M,julian10@adventure-works.com,60000,Bachelors,Skilled Manual,0,4794 Cowell Road,09-03-2012
26310,54,Kaitlyn Garcia,22-03-1975,S,F,kaitlyn39@adventure-works.com,60000,Graduate Degree,Professional,0,589 Ashwood Dr.,29-10-2012
26311,609,Brenda Rodriguez,17-02-1977,S,F,brenda23@adventure-works.com,60000,Graduate Degree,Professional,1,5341 Arnold Dr.,25-03-2012
26312,632,Elizabeth Wood,28-12-1976,M,F,elizabeth31@adventure-works.com,60000,Graduate Degree,Professional,1,4982 Katharyn Drive,19-03-2012
26313,335,Dalton Simmons,29-10-1982,M,M,dalton61@adventure-works.com,70000,Graduate Degree,Professional,1,5856 Onley Dr.,19-03-2012
26314,369,Angel Murphy,16-11-1923,S,M,angel14@adventure-works.com,30000,High School,Skilled Manual,1,2414 Darlene Dr.,15-05-2013
26315,361,Taylor Peterson,11-05-1980,S,F,taylor17@adventure-works.com,60000,Graduate Degree,Professional,0,2137 Birchwood Dr,17-03-2012
26316,59,Stephanie Hughes,06-04-1975,S,F,stephanie38@adventure-works.com,60000,Graduate Degree,Professional,1,5692 Fish Drive,16-02-2012
26317,634,Amanda Wright,15-11-1974,M,F,amanda63@adventure-works.com,60000,Graduate Degree,Professional,1,5474 Danielle Court,27-03-2012
26318,62,Caleb Parker,20-04-1979,M,M,caleb28@adventure-works.com,40000,High School,Skilled Manual,1,5243 Harmony Way,16-08-2013
26319,368,Dylan Martinez,17-05-1974,S,M,dylan47@adventure-works.com,70000,Bachelors,Skilled Manual,0,2008 Storey Lane,26-03-2012
26320,338,Brianna Diaz,18-09-1973,M,F,brianna67@adventure-works.com,70000,Bachelors,Skilled Manual,1,1349 Palm Ave.,29-02-2012
26321,43,Randall Blanco,16-11-1979,M,M,randall17@adventure-works.com,70000,Bachelors,Skilled Manual,1,8308 Roskelley Drive,18-04-2012
26322,618,Justin Zhang,10-09-1978,S,M,justin21@adventure-works.com,40000,Bachelors,Professional,0,4250 Park Tree Ct,22-03-2012
26323,536,Dwayne Ruiz,06-05-1976,M,M,dwayne2@adventure-works.com,60000,Graduate Degree,Professional,1,1897 Northridge Road,16-11-2013
26324,634,Faith Brooks,06-05-1976,S,F,faith23@adventure-works.com,70000,Graduate Degree,Professional,0,712 Sweetwater Drive,08-03-2012
26325,641,Tyler Robinson,19-10-1981,M,M,tyler16@adventure-works.com,70000,Graduate Degree,Professional,1,8069 Vine Hill Way,25-03-2012
26326,307,Trevor Washington,02-07-1981,M,M,trevor13@adventure-works.com,70000,Graduate Degree,Professional,1,522 Fieldbrook Pl.,12-03-2012
26327,315,Jack Jai,31-10-1975,M,M,jack33@adventure-works.com,70000,Graduate Degree,Professional,1,1174 Ayers Rd,20-03-2012
26328,355,Edward Anderson,06-10-1975,S,M,edward32@adventure-works.com,80000,Graduate Degree,Professional,0,9489 Anderson Way,15-04-2012
26329,322,Angelica Bryant,17-05-1978,M,F,angelica17@adventure-works.com,50000,Bachelors,Skilled Manual,1,7344 Raymond Dr,04-04-2012
26330,611,Marcus Diaz,30-10-1972,S,M,marcus71@adventure-works.com,50000,Bachelors,Skilled Manual,0,1534 Lanton Ave,03-04-2012
26331,611,Melanie Powell,03-03-1973,M,F,melanie24@adventure-works.com,50000,Bachelors,Skilled Manual,1,3187 Concord Place,16-04-2012
26332,543,Aaron Mitchell,22-09-1977,M,M,aaron44@adventure-works.com,80000,Bachelors,Skilled Manual,0,3773 Lakefield Place,16-08-2013
